time_s,decimated_V,nn_kalman_V,fixed_kalman_V
0.65000000,3.03710938,3.02984461,3.03710352
0.65040000,3.04199219,3.03531073,3.04198926
0.65080000,3.05664062,3.04341348,3.05663184
0.65120000,3.05664062,3.04772102,3.05664062
0.65160000,3.07128906,3.05446287,3.07128028
0.65200000,3.07617188,3.05994939,3.07616894
0.65240000,3.08593750,3.06620401,3.08593165
0.65280000,3.09570312,3.07305662,3.09569727
0.65320000,3.09570312,3.07817721,3.09570312
0.65360000,3.11523438,3.08691834,3.11522267
0.65400000,3.11523438,3.09393211,3.11523437
0.65440000,3.12988281,3.10329759,3.12987403
0.65480000,3.13476562,3.11531741,3.13476269
0.65520000,3.14453125,3.12802299,3.14452540
0.65560000,3.17382812,3.15442311,3.17381056
0.65600000,3.65722656,3.53856784,3.65693682
0.65640000,3.77929688,3.77579744,3.77922354
0.65680000,3.77929688,3.77926186,3.77929683
0.65720000,3.77929688,3.77929664,3.77929687
0.65760000,3.74023438,3.74069649,3.74025779
0.65800000,2.62695312,2.64016549,2.62762041
0.65840000,2.33886719,2.34285421,2.33904026
0.65880000,2.33398438,2.33417934,2.33398741
0.65920000,2.31445312,2.31450775,2.31446483
0.65960000,2.30468750,2.30471220,2.30469336
0.66000000,2.29492188,2.29496248,2.29492773
0.66040000,2.27539062,2.27545494,2.27540233
0.66080000,2.26562500,2.26567565,2.26563086
0.66120000,2.25585938,2.25593141,2.25586523
0.66160000,2.24121094,2.24129767,2.24121972
0.66200000,2.23144531,2.23156005,2.23145117
0.66240000,2.24609375,2.24576295,2.24608497
0.66280000,2.41210938,2.40486353,2.41200987
0.66320000,2.43164062,2.42950572,2.43162886
0.66360000,2.43164062,2.43135717,2.43164062
0.66400000,2.43164062,2.43158092,2.43164062
0.66440000,2.43164062,2.43162313,2.43164062
0.66480000,2.43164062,2.43163537,2.43164062
0.66520000,2.43164062,2.43163882,2.43164062
0.66560000,2.43164062,2.43164016,2.43164062
0.66600000,2.43164062,2.43164059,2.43164062
0.66640000,2.43164062,2.43164062,2.43164062
0.66680000,2.43164062,2.43164062,2.43164062
0.66720000,2.41210938,2.41819306,2.41212108
0.66760000,2.28027344,2.33761050,2.28035246
0.66800000,2.25585938,2.29770062,2.25587406
0.66840000,2.25585938,2.27946108,2.25585938
0.66880000,2.26562500,2.27199965,2.26561915
0.66920000,2.27539062,2.27437475,2.27538477
0.66960000,2.27539062,2.27527348,2.27539062
0.67000000,2.27539062,2.27537341,2.27539062
0.67040000,2.27539062,2.27538904,2.27539062
0.67080000,2.27539062,2.27539059,2.27539062
0.67120000,2.29003906,2.28981265,2.29003028
0.67160000,2.29492188,2.29477012,2.29491894
0.67200000,2.29492188,2.29491336,2.29492187
0.67240000,2.29492188,2.29492101,2.29492187
0.67280000,2.29492188,2.29492173,2.29492187
0.67320000,2.29492188,2.29492184,2.29492188
0.67360000,2.31445312,2.30734203,2.31444142
0.67400000,2.31445312,2.31114464,2.31445312
0.67440000,2.31445312,2.31264620,2.31445312
0.67480000,2.31445312,2.31333309,2.31445312
0.67520000,2.31445312,2.31368898,2.31445312
0.67560000,2.31933594,2.31521672,2.31933301
0.67600000,2.33398438,2.31969300,2.33397559
0.67640000,2.33398438,2.32276438,2.33398437
0.67680000,2.33398438,2.32502459,2.33398437
0.67720000,2.33398438,2.32677531,2.33398437
0.67760000,2.33398438,2.32812316,2.33398438
0.67800000,2.34375000,2.33102120,2.34374415
0.67840000,2.35351562,2.33556722,2.35350977
0.67880000,2.35351562,2.33961685,2.35351562
0.67920000,2.34863281,2.34161585,2.34863574
0.67960000,2.32910156,2.33889064,2.32911327
0.68000000,2.30957031,2.33195573,2.30958203
0.68040000,2.29003906,2.31938839,2.29005078
0.68080000,2.27050781,2.30154315,2.27051953
0.68120000,2.25097656,2.25983400,2.25098828
0.68160000,2.23144531,2.23160113,2.23145703
0.68200000,2.21679688,2.21690652,2.21680566
0.68240000,2.19726562,2.19753904,2.19727734
0.68280000,2.17773438,2.17824593,2.17774609
0.68320000,2.15820312,2.15897384,2.15821484
0.68360000,2.13867188,2.13961540,2.13868359
0.68400000,2.11914062,2.11996384,2.11915234
0.68440000,2.09960938,2.10015939,2.09962109
0.68480000,2.08007812,2.08107822,2.08008984
0.68520000,2.06054688,2.06241058,2.06055859
0.68560000,2.04101562,2.04432047,2.04102734
0.68600000,2.02148438,2.02696880,2.02149609
0.68640000,2.00195312,2.01039494,2.00196484
0.68680000,1.98242188,1.99445572,1.98243359
0.68720000,1.96289062,1.97868796,1.96290234
0.68760000,1.99218750,1.98510566,1.99216995
0.68800000,2.41210938,2.16197764,2.41185768
0.68840000,2.90039062,2.65902712,2.90009781
0.68880000,3.00292969,2.97181614,3.00286805
0.68920000,2.68554688,2.70185209,2.68573707
0.68960000,2.45117188,2.46946045,2.45131247
0.69000000,2.46582031,2.46594660,2.46581162
0.69040000,2.49511719,2.49484951,2.49509962
0.69080000,2.51953125,2.51914114,2.51951661
0.69120000,2.54394531,2.54371251,2.54393067
0.69160000,2.57812500,2.57802837,2.57810450
0.69200000,2.60253906,2.60247560,2.60252442
0.69240000,2.63183594,2.63171494,2.63181837
0.69280000,2.65625000,2.65607707,2.65623536
0.69320000,2.68554688,2.68513801,2.68552931
0.69360000,2.71484375,2.71405304,2.71482618
0.69400000,2.73925781,2.73799861,2.73924317
0.69440000,2.76855469,2.76582357,2.76853712
0.69480000,3.04687500,3.01007404,3.04670817
0.69520000,2.53906250,2.55450035,2.53936677
0.69560000,2.37304688,2.37364237,2.37314656
0.69600000,2.32910156,2.32922057,2.32912796
0.69640000,2.27539062,2.27553343,2.27542283
0.69680000,2.42187500,2.42144041,2.42178722
0.69720000,2.77343750,2.77233484,2.77322673
0.69760000,2.58300781,2.58367348,2.58312182
0.69800000,2.49023438,2.49049149,2.49029005
0.69840000,2.40234375,2.40261854,2.40239646
0.69880000,2.30468750,2.30519654,2.30474606
0.69920000,3.16894531,3.16622326,3.16842734
0.69960000,3.76464844,3.76270225,3.76429108
0.70000000,3.63281250,3.63363821,3.63289130
0.70040000,3.48632812,3.48683972,3.48641597
0.70080000,3.33007812,3.33066553,3.33017183
0.70120000,3.15429688,3.15539242,3.15440229
0.70160000,2.51953125,2.52255664,2.51991177
0.70200000,2.43164062,2.43248465,2.43169353
0.70240000,2.43164062,2.43164293,2.43164066
0.70280000,2.43164062,2.43164063,2.43164063
0.70320000,2.43164062,2.43164063,2.43164063
0.70360000,2.61718750,2.61671872,2.61707629
0.70400000,2.73925781,2.73891458,2.73918458
0.70440000,2.65625000,2.65664085,2.65629971
0.70480000,2.56347656,2.56406684,2.56353220
0.70520000,2.48046875,2.48125897,2.48051854
0.70560000,1.98730469,1.99562702,1.98760030
0.70600000,3.06152344,3.02998548,3.06087976
0.70640000,2.86132812,2.86325068,2.86144773
0.70680000,2.66601562,2.66654836,2.66613276
0.70720000,2.47070312,2.47119350,2.47082026
0.70760000,2.26562500,2.26614383,2.26574799
0.70800000,2.07031250,2.07081560,2.07042964
0.70840000,1.87500000,1.87552511,1.87511713
0.70880000,1.66992188,1.67044069,1.67004486
0.70920000,1.47460938,1.47534026,1.47472651
0.70960000,1.28417969,1.28512022,1.28429390
0.71000000,1.25000000,1.25020116,1.25002055
0.71040000,1.28906250,1.28880430,1.28903910
0.71080000,1.32812500,1.32798939,1.32810157
0.71120000,1.36718750,1.36705205,1.36716407
0.71160000,1.40625000,1.40612330,1.40622657
0.71200000,1.44042969,1.44028162,1.44040919
0.71240000,1.47460938,1.47440503,1.47458888
0.71280000,1.51367188,1.51330715,1.51364845
0.71320000,1.55273438,1.55211817,1.55271095
0.71360000,1.59179688,1.59069383,1.59177345
0.71400000,1.63085938,1.62903226,1.63083595
0.71440000,1.66992188,1.66718840,1.66989845
0.71480000,1.70898438,1.70535699,1.70896095
0.71520000,1.74804688,1.74360994,1.74802345
0.71560000,1.78710938,1.78215642,1.78708595
0.71600000,1.82617188,1.82112446,1.82614845
0.71640000,1.86523438,1.86023157,1.86521095
0.71680000,1.90429688,1.89937957,1.90427345
0.71720000,1.94335938,1.93852258,1.94333595
0.71760000,1.98242188,1.97764825,1.98239845
0.71800000,2.01171875,2.00804368,2.01170118
0.71840000,2.05078125,2.04610730,2.05075783
0.71880000,2.08984375,2.08504745,2.08982032
0.71920000,2.12890625,2.12406727,2.12888282
0.71960000,2.16796875,2.16312687,2.16794532
0.72000000,2.20703125,2.20220704,2.20700782
0.72040000,2.24609375,2.24126592,2.24607032
0.72080000,2.28515625,2.28042021,2.28513282
0.72120000,2.32421875,2.31934257,2.32419532
0.72160000,2.29492188,2.29755605,2.29493942
0.72200000,2.67089844,2.62800703,2.67067310
0.72240000,2.52929688,2.53024288,2.52938161
0.72280000,2.10937500,2.11291087,2.10962674
0.72320000,2.03613281,2.03634416,2.03617686
0.72360000,3.24218750,3.23771181,3.24146465
0.72400000,3.15429688,3.15471478,3.15434912
0.72440000,2.81250000,2.81363506,2.81270489
0.72480000,2.29980469,2.30175264,2.30011210
0.72520000,2.33886719,2.33877052,2.33884396
0.72560000,2.78808594,2.78687788,2.78781668
0.72600000,2.76367188,2.76374302,2.76368635
0.72640000,3.45214844,3.44964226,3.45173579
0.72680000,3.18847656,3.18921956,3.18863435
0.72720000,3.09570312,3.09615684,3.09575883
0.72760000,2.79785156,2.79942491,2.79803012
0.72800000,2.73437500,2.73472125,2.73441315
0.72840000,2.01660156,2.02224534,2.01703180
0.72880000,2.27050781,2.26791343,2.27035589
0.72920000,2.93457031,2.92839299,2.93417220
0.72960000,3.77441406,3.76911473,3.77391045
0.73000000,3.46679688,3.46826311,3.46698095
0.73040000,2.22656250,2.23440681,2.22730597
0.73080000,2.92480469,2.92165433,2.92438663
0.73120000,2.77343750,2.77430804,2.77352797
0.73160000,2.33398438,2.33547346,2.33424782
0.73200000,2.67089844,2.66935130,2.67069666
0.73240000,2.54882812,2.54940702,2.54890117
0.73280000,2.81250000,2.81141857,2.81234201
0.73320000,2.74414062,2.74432652,2.74418150
0.73360000,2.81738281,2.81718460,2.81733894
0.73400000,2.41699219,2.41815658,2.41723214
0.73440000,2.72460938,2.72368042,2.72442514
0.73480000,2.62207031,2.62234741,2.62213166
0.73520000,2.63671875,2.63667872,2.63671001
0.73560000,2.30468750,2.30554229,2.30488650
0.73600000,2.81738281,2.81609752,2.81707564
0.73640000,2.93945312,2.93889780,2.93937978
0.73680000,2.63183594,2.63286184,2.63202027
0.73720000,3.53027344,3.52707627,3.52973505
0.73760000,3.73046875,3.72992736,3.73034844
0.73800000,3.65234375,3.65265933,3.65239050
0.73840000,3.57421875,3.57483584,3.57426560
0.73880000,3.49609375,3.49677404,3.49614060
0.73920000,3.41796875,3.41851882,3.41801560
0.73960000,3.33984375,3.34007625,3.33989060
0.74000000,3.26171875,3.26196851,3.26176560
0.74040000,3.19335938,3.19353623,3.19340038
0.74080000,3.12500000,3.12520465,3.12504100
0.74120000,3.04687500,3.04731053,3.04692185
0.74160000,2.96875000,2.96951862,2.96879685
0.74200000,2.89062500,2.89186389,2.89067185
0.74240000,2.81250000,2.81428580,2.81254685
0.74280000,2.73437500,2.73665159,2.73442185
0.74320000,2.65625000,2.65884912,2.65629685
0.74360000,2.57812500,2.58103195,2.57817185
0.74400000,2.50976562,2.51251088,2.50980663
0.74440000,2.44628906,2.44883880,2.44632713
0.74480000,2.41699219,2.41823652,2.41700977
0.74520000,2.40234375,2.40298313,2.40235254
0.74560000,2.38769531,2.38832663,2.38770410
0.74600000,2.37304688,2.37370553,2.37305566
0.74640000,2.24121094,2.24712150,2.24128996
0.74680000,2.57812500,2.56263158,2.57792311
0.74720000,2.19726562,2.20099015,2.19749378
0.74760000,2.48535156,2.48341080,2.48517903
0.74800000,2.71972656,2.71791136,2.71958598
0.74840000,2.65136719,2.65175324,2.65140808
0.74880000,2.71484375,2.71449262,2.71480573
0.74920000,2.77832031,2.77765444,2.77828224
0.74960000,2.66601562,2.66794992,2.66608291
0.75000000,2.89550781,2.89483889,2.89537030
0.75040000,2.55371094,2.55475123,2.55391572
0.75080000,2.81738281,2.81668869,2.81722490
0.75120000,2.41699219,2.41850227,2.41723207
0.75160000,2.72460938,2.72296677,2.72442514
0.75200000,3.21289062,3.21147693,3.21259785
0.75240000,2.76855469,2.76989448,2.76882083
0.75280000,3.12011719,3.11894566,3.11990663
0.75320000,2.69531250,2.69643065,2.69556699
0.75360000,2.50000000,2.50051832,2.50011722
0.75400000,2.71972656,2.71912224,2.71959494
0.75440000,2.49023438,2.49088168,2.49037185
0.75480000,2.59765625,2.59738197,2.59759195
0.75520000,2.94433594,2.94326225,2.94412811
0.75560000,2.74902344,2.74953831,2.74914038
0.75600000,2.64648438,2.64674216,2.64654590
0.75640000,2.50000000,2.50040437,2.50008784
0.75680000,2.92480469,2.92355531,2.92455013
0.75720000,2.57812500,2.57926213,2.57833264
0.75760000,2.44628906,2.44663305,2.44636821
0.75800000,2.90039062,2.89924327,2.90011850
0.75840000,2.71972656,2.72018842,2.71983468
0.75880000,2.64160156,2.64180111,2.64164845
0.75920000,2.50000000,2.50037261,2.50008490
0.75960000,2.86132812,2.86040899,2.86111161
0.76000000,2.99316406,2.99279268,2.99308491
0.76040000,2.66601562,2.66699265,2.66621166
0.76080000,2.94921875,2.94844748,2.94904912
0.76120000,2.64160156,2.64239444,2.64178584
0.76160000,2.58789062,2.58803267,2.58792293
0.76200000,3.12988281,3.12851252,3.12955798
0.76240000,2.56835938,2.57054637,2.56869574
0.76280000,2.71484375,2.71442713,2.71475615
0.76320000,2.80761719,2.80737670,2.80756153
0.76360000,2.56347656,2.56411089,2.56362286
0.76400000,2.37304688,2.37354915,2.37316110
0.76440000,2.61230469,2.61167676,2.61216135
0.76480000,2.43652344,2.43703446,2.43662871
0.76520000,2.91503906,2.91380452,2.91475232
0.76560000,2.93945312,2.93938274,2.93943832
0.76600000,2.79296875,2.79356249,2.79305654
0.76640000,2.43652344,2.43746693,2.43673713
0.76680000,2.41210938,2.41217429,2.41212414
0.76720000,2.60253906,2.60204359,2.60242493
0.76760000,2.54882812,2.54896876,2.54886025
0.76800000,3.08105469,3.07967711,3.08073571
0.76840000,2.78320312,2.78400372,2.78338146
0.76880000,2.84667969,2.84636474,2.84664175
0.76920000,2.56347656,2.56450453,2.56364628
0.76960000,2.35351562,2.35440823,2.35364157
0.77000000,2.83691406,2.83341710,2.83662440
0.77040000,2.67578125,2.67762868,2.67587765
0.77080000,2.83203125,2.82874739,2.83193766
0.77120000,2.79296875,2.79306992,2.79299211
0.77160000,3.01269531,3.01208690,3.01256363
0.77200000,1.82617188,1.82949126,1.82688296
0.77240000,2.23632812,2.23530669,2.23608272
0.77280000,2.33886719,2.33859506,2.33880558
0.77320000,2.92480469,2.92332238,2.92445346
0.77360000,2.76855469,2.76902862,2.76864813
0.77400000,3.04687500,3.04530808,3.04670824
0.77440000,2.65625000,2.65796763,2.65648403
0.77480000,2.37304688,2.37462619,2.37321676
0.77520000,2.79296875,2.79182106,2.79271716
0.77560000,2.71972656,2.72009024,2.71977031
0.77600000,2.58300781,2.58341296,2.58308978
0.77640000,2.42675781,2.42715768,2.42685151
0.77680000,2.58789062,2.58748277,2.58779410
0.77720000,3.19824219,3.19670841,3.19787630
0.77760000,2.68066406,2.68224858,2.68097406
0.77800000,2.57324219,2.57352255,2.57330676
0.77840000,2.39257812,2.39305179,2.39268645
0.77880000,3.29101562,3.28805778,3.29047719
0.77920000,2.94433594,2.94558112,2.94454340
0.77960000,2.90039062,2.90052866,2.90041709
0.78000000,2.31933594,2.32102376,2.31968422
0.78040000,2.84179688,2.84046589,2.84148394
0.78080000,2.52929688,2.53022570,2.52948399
0.78120000,2.58300781,2.58286967,2.58297573
0.78160000,2.75878906,2.75834331,2.75868369
0.78200000,2.75390625,2.75391766,2.75390911
0.78240000,2.43652344,2.43733687,2.43671367
0.78280000,2.68554688,2.68476060,2.68539773
0.78320000,3.06152344,3.06023586,3.06129800
0.78360000,2.77343750,2.77451434,2.77361003
0.78400000,2.64648438,2.64681826,2.64656057
0.78440000,3.12988281,3.12857526,3.12959312
0.78480000,2.49511719,2.49714413,2.49549747
0.78520000,2.75390625,2.75227601,2.75375137
0.78560000,2.86132812,2.86102732,2.86126365
0.78600000,2.51464844,2.51564786,2.51485619
0.78640000,2.53417969,2.53413246,2.53416811
0.78680000,2.65136719,2.65106106,2.65129694
0.78720000,2.76367188,2.76336984,2.76360452
0.78760000,3.22265625,3.22134281,3.22238111
0.78800000,2.69042969,2.69216423,2.69074852
0.78840000,2.31933594,2.32034565,2.31955855
0.78880000,3.00781250,3.00607149,3.00739998
0.78920000,2.61718750,2.61841739,2.61742138
0.78960000,2.62695312,2.62692661,2.62694741
0.79000000,3.18847656,3.18516800,3.18814000
0.79040000,2.70996094,2.71143340,2.71024754
0.79080000,2.88574219,2.88529305,2.88563700
0.79120000,2.77343750,2.77374185,2.77350475
0.79160000,2.44140625,2.44236355,2.44160530
0.79200000,2.67578125,2.67514198,2.67564089
0.79240000,2.71972656,2.71957154,2.71970014
0.79280000,2.79296875,2.79276291,2.79292484
0.79320000,2.46093750,2.46177119,2.46113648
0.79360000,2.46093750,2.46093963,2.46093762
0.79400000,2.90039062,2.89913143,2.90012723
0.79440000,2.09960938,2.10240424,2.10008918
0.79480000,2.85156250,2.84951921,2.85111209
0.79520000,2.68066406,2.68119560,2.68076622
0.79560000,3.05175781,3.05079766,3.05153545
0.79600000,2.86621094,2.86675043,2.86632202
0.79640000,2.66601562,2.66658195,2.66613568
0.79680000,2.48535156,2.48605873,2.48545992
0.79720000,2.82226562,2.82006370,2.82206375
0.79760000,2.26562500,2.26714641,2.26595851
0.79800000,2.55859375,2.55785327,2.55841835
0.79840000,2.99316406,2.99202309,2.99290349
0.79880000,2.73437500,2.73518973,2.73452995
0.79920000,2.65136719,2.65158391,2.65141703
0.79960000,2.77343750,2.77310748,2.77336436
0.80000000,3.02246094,3.02139232,3.02231164
0.80040000,2.98339844,2.98352417,2.98342176
0.80080000,2.68066406,2.68147862,2.68084553
0.80120000,2.47558594,2.47612367,2.47570896
0.80160000,2.62695312,2.62656876,2.62686247
0.80200000,2.86132812,2.86070813,2.86118759
0.80240000,2.53417969,2.53506825,2.53437569
0.80280000,2.85156250,2.85076591,2.85137239
0.80320000,2.57324219,2.57394855,2.57340889
0.80360000,3.12988281,3.12720041,3.12954928
0.80400000,3.18847656,3.18829487,3.18844124
0.80440000,2.89550781,2.89704193,2.89568339
0.80480000,2.83691406,2.83707762,2.83694929
0.80520000,2.19726562,2.19891872,2.19764903
0.80560000,2.26074219,2.26053844,2.26070437
0.80600000,2.43652344,2.43568697,2.43641806
0.80640000,2.79785156,2.79683858,2.79763493
0.80680000,2.92480469,2.92448234,2.92472847
0.80720000,3.00781250,3.00747534,3.00776270
0.80760000,2.48535156,2.48811708,2.48566468
0.80800000,2.50000000,2.49993841,2.49999141
0.80840000,2.28027344,2.28103041,2.28040513
0.80880000,2.66113281,2.65878701,2.66090462
0.80920000,2.44140625,2.44214629,2.44153781
0.80960000,3.33984375,3.33736198,3.33930533
0.81000000,3.77929688,3.77812477,3.77903316
0.81040000,3.77929688,3.77929245,3.77929672
0.81080000,3.77929688,3.77929686,3.77929687
0.81120000,3.77929688,3.77929687,3.77929687
0.81160000,3.77929688,3.77929687,3.77929688
0.81200000,3.77929688,3.77929687,3.77929688
0.81240000,3.77929688,3.77929688,3.77929688
0.81280000,3.77929688,3.77929688,3.77929688
0.81320000,3.77929688,3.77929688,3.77929688
0.81360000,3.77929688,3.77929688,3.77929688
0.81400000,3.77929688,3.77929688,3.77929688
0.81440000,3.77929688,3.77929688,3.77929688
0.81480000,3.77929688,3.77929688,3.77929688
0.81520000,3.77929688,3.77929688,3.77929688
0.81560000,3.77929688,3.77929688,3.77929688
0.81600000,3.77929688,3.77929688,3.77929688
0.81640000,3.77929688,3.77929688,3.77929688
0.81680000,3.77929688,3.77929688,3.77929688
0.81720000,3.77929688,3.77929688,3.77929688
0.81760000,3.77929688,3.77929688,3.77929688
0.81800000,3.77929688,3.77929688,3.77929688
0.81840000,3.77929688,3.77929688,3.77929688
0.81880000,3.77929688,3.77929688,3.77929688
0.81920000,3.77929688,3.77929688,3.77929688
0.81960000,3.77929688,3.77929688,3.77929688
0.82000000,3.77929688,3.77929688,3.77929688
0.82040000,3.77929688,3.77929688,3.77929688
0.82080000,3.77929688,3.77929688,3.77929688
0.82120000,3.77929688,3.77929688,3.77929688
0.82160000,3.77929688,3.77929688,3.77929688
0.82200000,3.77929688,3.77929688,3.77929688
0.82240000,3.77929688,3.77929688,3.77929688
0.82280000,3.77929688,3.77929688,3.77929688
0.82320000,3.77929688,3.77929688,3.77929688
0.82360000,3.77929688,3.77929688,3.77929688
0.82400000,3.77929688,3.77929688,3.77929688
0.82440000,3.77929688,3.77929688,3.77929688
0.82480000,3.77929688,3.77929688,3.77929688
0.82520000,3.77929688,3.77929688,3.77929688
0.82560000,3.77929688,3.77929688,3.77929688
0.82600000,3.77929688,3.77929688,3.77929688
